#,PLAYER,POS,AGE,TYPE,EXPIRY,CAP HIT,GP,SH,G,A,P,TOI,$/SH,$/G,$/A,$/P,$/MIN
191,"Comeau, Blake","LW, RW",27,Stnd,UFA,"$1,000,000",61,107,5,11,16,12:03,"$9,345","$200,000","$90,909","$62,500","$1,360"
192,"Handzus, Michal",C,36,35+,UFA,"$1,000,000",59,50,4,12,16,13:38,"$20,000","$250,000","$83,333","$62,500","$1,243"
193,"Sekera, Andrej",LD/RD,27,Stnd,UFA,"$2,750,000",74,142,11,33,44,23:40,"$19,366","$250,000","$83,333","$62,500","$1,570"
194,"Orlov, Dmitry",LD/RD,22,ELC,RFA,"$690,000",54,59,3,8,11,19:35,"$11,694","$230,000","$86,250","$62,727",$652
195,"Adams, Craig",RW,36,35+,UFA,"$700,000",82,73,5,6,11,12:27,"$9,589","$140,000","$116,666","$63,636",$685
196,"Higgins, Chris",LW,30,Stnd,UFA,"$2,500,000",78,216,17,22,39,19:10,"$11,574","$147,058","$113,636","$64,102","$1,672"
197,"Lee, Anders","LW, C",23,ELC,RFA,"$900,000",22,68,9,5,14,15:43,"$13,235","$99,999","$180,000","$64,285","$2,602"
198,"Abdelkader, Justin","LW, RW",26,Stnd,UFA,"$1,800,000",70,147,10,18,28,15:17,"$12,244","$180,000","$100,000","$64,285","$1,682"
199,"Bernier, Steve",RW,28,Stnd,UFA,"$775,000",78,104,3,9,12,12:26,"$7,451","$258,333","$86,111","$64,583",$799
200,"Halischuk, Matt",RW,25,Stnd,UFA,"$650,000",46,56,5,5,10,11:20,"$11,607","$130,000","$130,000","$65,000","$1,246"
201,"Weber, Yannick",RD,25,Stnd,RFA,"$650,000",49,70,6,4,10,11:54,"$9,285","$108,333","$162,500","$65,000","$1,114"
202,"Ennis, Tyler","C, LW, RW",24,Stnd,RFA,"$2,812,500",80,210,21,22,43,18:51,"$13,392","$133,928","$127,840","$65,406","$1,865"
203,"Simmonds, Wayne","RW, LW",25,Stnd,UFA,"$3,975,000",82,209,29,31,60,16:46,"$19,019","$137,068","$128,225","$66,250","$2,891"
204,"Smith, Brendan","LD/RD, LW",24,Stnd,RFA,"$1,262,500",71,90,5,14,19,18:23,"$14,027","$252,500","$90,178","$66,447",$967
205,"Benn, Jamie","LW, C",24,Stnd,UFA,"$5,250,000",81,279,34,45,79,19:09,"$18,817","$154,411","$116,666","$66,455","$3,384"
206,"Hall, Adam",RW,33,Stnd,UFA,"$600,000",80,61,4,5,9,9:50,"$9,836","$150,000","$120,000","$66,666",$762
207,"Guenin, Nate",RD,31,Stnd,UFA,"$600,000",68,52,1,8,9,17:16,"$11,538","$600,000","$75,000","$66,666",$511
208,"Dvorak, Radek",RW,36,Stnd,UFA,"$600,000",60,52,4,5,9,10:38,"$11,538","$150,000","$120,000","$66,666",$940
209,"Talbot, Maxime","C, LW",29,Stnd,UFA,"$1,800,000",81,124,8,19,27,16:09,"$14,516","$225,000","$94,736","$66,666","$1,375"
210,"Morin, Jeremy","LW, RW",22,ELC,RFA,"$735,000",24,46,5,6,11,9:09,"$15,978","$147,000","$122,500","$66,818","$3,346"
211,"Perron, David","RW, LW",25,Stnd,UFA,"$3,812,500",78,220,28,29,57,19:07,"$17,329","$136,160","$131,465","$66,885","$2,556"
212,"Desharnais, David",C,27,Stnd,UFA,"$3,500,000",79,96,16,36,52,17:12,"$36,458","$218,750","$97,222","$67,307","$2,575"
213,"Hansen, Jannik",RW,27,Stnd,UFA,"$1,350,000",71,112,11,9,20,15:39,"$12,053","$122,727","$150,000","$67,500","$1,214"
214,"Kessel, Phil",RW,26,Stnd,UFA,"$5,400,000",82,305,37,43,80,20:39,"$17,704","$145,945","$125,581","$67,500","$3,189"
215,"Goc, Marcel",C,30,Stnd,UFA,"$1,700,000",74,117,11,14,25,16:19,"$14,529","$154,545","$121,428","$68,000","$1,407"
216,"Hagelin, Carl",LW,25,Stnd,RFA,"$2,250,000",72,144,17,16,33,15:31,"$15,625","$132,352","$140,625","$68,181","$2,013"
217,"Regin, Peter",C,27,Stnd,UFA,"$750,000",61,69,4,7,11,11:26,"$10,869","$187,500","$107,142","$68,181","$1,075"
218,"Seguin, Tyler","C, RW",21,Stnd,UFA,"$5,750,000",80,294,37,47,84,19:20,"$19,557","$155,405","$122,340","$68,452","$3,717"
219,"Voracek, Jakub","RW, LW",24,Stnd,UFA,"$4,250,000",82,235,23,39,62,17:15,"$18,085","$184,782","$108,974","$68,548","$3,004"
220,"Brodie, TJ",RD,23,Stnd,RFA,"$2,125,000",81,104,4,27,31,24:03:00,"$20,432","$531,250","$78,703","$68,548","$1,090"
221,"Spooner, Ryan","C, LW",21,ELC,RFA,"$760,000",23,42,0,11,11,12:48,"$18,095",∞,"$69,090","$69,090","$2,581"
222,"Oshie, T.J.","RW, C",27,Stnd,UFA,"$4,175,000",79,152,21,39,60,18:59,"$27,467","$198,809","$107,051","$69,583","$2,783"
223,"van Riemsdyk, James",LW,24,Stnd,UFA,"$4,250,000",80,279,30,31,61,21:03,"$15,232","$141,666","$137,096","$69,672","$2,523"
224,"Nolan, Jordan",LW,24,Stnd,RFA,"$700,000",64,58,6,4,10,9:00,"$12,068","$116,666","$175,000","$70,000","$1,215"
225,"Brassard, Derick","LW, C",26,Stnd,RFA,"$3,200,000",81,159,18,27,45,15:47,"$20,125","$177,777","$118,518","$71,111","$2,503"
226,"Ranger, Paul",LD,29,Stnd,UFA,"$1,000,000",53,59,6,8,14,17:25,"$16,949","$166,666","$125,000","$71,428","$1,083"
227,"Martin, Matt","LW, RW",24,Stnd,UFA,"$1,000,000",79,120,8,6,14,11:53,"$8,333","$125,000","$166,666","$71,428","$1,065"
228,"Zidlicky, Marek",RD,36,35+,UFA,"$3,000,000",81,128,12,30,42,21:38,"$23,437","$250,000","$100,000","$71,428","$1,712"
229,"Alfredsson, Daniel",RW,41,35+,UFA,"$3,500,000",68,151,18,31,49,16:55,"$23,178","$194,444","$112,903","$71,428","$3,042"
230,"Murphy, Ryan",RD,20,ELC,RFA,"$863,333",48,81,2,10,12,18:17,"$10,658","$431,666","$86,333","$71,944",$983
231,"Smith-Pelly, Devante","RW, LW",21,ELC,RFA,"$720,000",19,23,2,8,10,12:38,"$31,304","$359,999","$89,999","$72,000","$2,999"
232,"Paille, Daniel",LW,29,Stnd,UFA,"$1,300,000",72,71,9,9,18,10:57,"$18,309","$144,444","$144,444","$72,222","$1,648"
233,"Hedman, Victor",LD,23,Stnd,UFA,"$4,000,000",75,170,13,42,55,22:26,"$23,529","$307,692","$95,238","$72,727","$2,377"
234,"Lapierre, Maxim",C,28,Stnd,UFA,"$1,100,000",71,78,9,6,15,11:10,"$14,102","$122,222","$183,333","$73,333","$1,387"
235,"Little, Bryan","C, RW",26,Stnd,UFA,"$4,700,000",82,170,23,41,64,20:00,"$27,647","$204,347","$114,634","$73,437","$2,865"
236,"Braun, Justin",RD,26,Stnd,UFA,"$1,250,000",82,121,4,13,17,20:59,"$10,330","$312,500","$96,153","$73,529",$726
237,"Galiardi, TJ",LW,25,Stnd,UFA,"$1,250,000",62,100,4,13,17,14:36,"$12,500","$312,500","$96,153","$73,529","$1,380"
238,"Stempniak, Lee",RW,30,Stnd,UFA,"$2,500,000",73,178,12,22,34,18:27,"$14,044","$208,333","$113,636","$73,529","$1,856"
239,"Hudler, Jiri","LW, RW",29,Stnd,UFA,"$4,000,000",75,109,17,37,54,18:50,"$36,697","$235,294","$108,108","$74,074","$2,831"
240,"Selanne, Teemu",RW,43,35+,UFA,"$2,000,000",64,111,9,18,27,14:07,"$18,018","$222,222","$111,111","$74,074","$2,213"
241,"Cole, Ian",LD/RD,24,Stnd,RFA,"$825,000",46,45,3,8,11,15:05,"$18,333","$275,000","$103,125","$75,000","$1,189"
242,"Reaves, Ryan",RW,26,Stnd,UFA,"$600,000",63,25,2,6,8,8:31,"$24,000","$300,000","$100,000","$75,000","$1,118"
243,"Pacioretty, Max",LW,25,Stnd,UFA,"$4,500,000",73,270,39,21,60,18:29,"$16,666","$115,384","$214,285","$75,000","$3,335"
244,"Gomez, Scott",C,34,Stnd,UFA,"$900,000",46,56,2,10,12,13:07,"$16,071","$450,000","$90,000","$75,000","$1,491"
245,"Hall, Taylor",LW,22,Stnd,UFA,"$6,000,000",75,250,27,53,80,20:00,"$24,000","$222,222","$113,207","$75,000","$4,000"
246,"Bellemore, Brett",D,25,Stnd,UFA,"$600,000",64,54,2,6,8,17:28,"$11,111","$300,000","$100,000","$75,000",$536
247,"Stone, Mark",RW,21,ELC,RFA,"$603,333",19,36,4,4,8,14:28,"$16,759","$150,833","$150,833","$75,416","$2,195"
248,"Sharp, Patrick","LW, C",32,Stnd,UFA,"$5,900,000",82,313,34,44,78,18:53,"$18,849","$173,529","$134,090","$75,641","$3,810"
249,"Krejci, David",C,27,Stnd,UFA,"$5,250,000",80,169,19,50,69,19:07,"$31,065","$276,315","$105,000","$76,086","$3,432"
250,"Matthias, Shawn","C, LW",25,Stnd,UFA,"$1,750,000",77,127,12,11,23,13:00,"$13,779","$145,833","$159,090","$76,086","$1,748"
251,"Campbell, Gregory","C, LW",30,Stnd,UFA,"$1,600,000",82,84,8,13,21,11:54,"$19,047","$200,000","$123,076","$76,190","$1,639"
252,"Merrill, Jon",LD,21,ELC,UFA,"$840,000",52,45,2,9,11,19:13,"$18,666","$420,000","$93,333","$76,363",$840
253,"Clune, Rich",LW,26,Stnd,UFA,"$537,500",58,29,3,4,7,8:27,"$18,534","$179,166","$134,375","$76,785","$1,096"
254,"Cliche, Marc-Andre",C,26,Stnd,UFA,"$537,500",76,69,1,6,7,10:33,"$7,789","$537,500","$89,583","$76,785",$670
255,"Carter, Ryan","C, LW",30,Stnd,UFA,"$775,000",62,69,7,3,10,11:19,"$11,231","$110,714","$258,333","$77,500","$1,104"
256,"Condra, Erik",RW,27,Stnd,UFA,"$1,250,000",76,85,6,10,16,11:38,"$14,705","$208,333","$125,000","$78,124","$1,413"
257,"O'Reilly, Ryan",C,22,Stnd,RFA,"$5,000,000",80,201,28,36,64,19:49,"$24,875","$178,571","$138,888","$78,125","$3,153"
258,"Fiddler, Vernon","C, LW",33,Stnd,UFA,"$1,800,000",76,109,6,17,23,13:17,"$16,513","$300,000","$105,882","$78,260","$1,783"
259,"Dalpe, Zac",C,24,Stnd,UFA,"$550,000",55,52,4,3,7,7:07,"$10,576","$137,500","$183,333","$78,571","$1,405"
260,"Thorburn, Chris","RW, LW",30,Stnd,UFA,"$866,667",55,26,2,9,11,8:57,"$33,333","$433,333","$96,296","$78,787","$1,760"
261,"Backes, David","C, RW",29,Stnd,UFA,"$4,500,000",74,165,27,30,57,19:32,"$27,272","$166,666","$150,000","$78,947","$3,113"
262,"Foligno, Nick","LW, C, RW",26,Stnd,UFA,"$3,083,333",70,111,18,21,39,16:03,"$27,777","$171,296","$146,825","$79,059","$2,744"
263,"Holland, Peter",C,22,ELC,RFA,"$870,000",43,43,6,5,11,11:20,"$20,232","$145,000","$174,000","$79,090","$1,785"
264,"Etem, Emerson","LW, RW",21,ELC,RFA,"$870,000",29,44,7,4,11,12:47,"$19,772","$124,285","$217,500","$79,090","$2,346"
265,"Järnkrok, Calle","LW, C, RW",22,ELC,RFA,"$715,000",12,13,2,7,9,14:04,"$55,000","$357,500","$102,142","$79,444","$4,235"
266,"Sutter, Brandon","RW, C",24,Stnd,RFA,"$2,066,667",81,144,13,13,26,15:46,"$14,351","$158,974","$158,974","$79,487","$1,618"
267,"Hörnqvist, Patric",RW,26,Stnd,UFA,"$4,250,000",76,248,22,31,53,16:51,"$17,137","$193,181","$137,096","$80,188","$3,318"
268,"Bergeron, Patrice",C,28,Stnd,UFA,"$5,000,000",80,243,30,32,62,17:59,"$20,576","$166,666","$156,250","$80,645","$3,475"
269,"Wheeler, Blake","RW, C",27,Stnd,UFA,"$5,600,000",82,225,28,41,69,18:41,"$24,888","$200,000","$136,585","$81,159","$3,655"
270,"Baertschi, Sven",LW,21,ELC,RFA,"$894,167",26,30,2,9,11,14:06,"$29,805","$447,083","$99,351","$81,287","$2,439"
271,"Ladd, Andrew",LW,28,Stnd,UFA,"$4,400,000",78,189,23,31,54,19:43,"$23,280","$191,304","$141,935","$81,481","$2,861"
272,"St. Louis, Martin",RW,38,35+,UFA,"$5,625,000",81,204,30,39,69,20:56,"$27,573","$187,500","$144,230","$81,521","$3,317"
273,"Diaz, Raphael",RD,27,Stnd,UFA,"$1,225,000",63,68,2,13,15,17:58,"$18,014","$612,500","$94,230","$81,666","$1,082"
274,"Neal, James","RW, LW",26,Stnd,UFA,"$5,000,000",59,238,27,34,61,18:26,"$21,008","$185,185","$147,058","$81,967","$4,597"
275,"Glendening, Luke","C, RW, LW",24,ELC,RFA,"$575,000",56,54,1,6,7,13:54,"$10,648","$575,000","$95,833","$82,142",$738
276,"Trocheck, Vincent","C, RW",20,ELC,RFA,"$661,667",20,38,5,3,8,18:53,"$17,412","$132,333","$220,555","$82,708","$1,751"
277,"Sestito, Tom",LW,26,Stnd,UFA,"$750,000",77,31,5,4,9,6:27,"$24,193","$150,000","$187,500","$83,333","$1,510"
278,"Hannan, Scott",D,34,Stnd,UFA,"$1,000,000",56,52,3,9,12,17:46,"$19,230","$333,333","$111,111","$83,333","$1,005"
279,"Tavares, John",C,23,Stnd,UFA,"$5,500,000",59,188,24,42,66,21:14,"$29,255","$229,166","$130,952","$83,333","$4,390"
280,"Crosby, Sidney",C,26,Stnd,UFA,"$8,700,000",80,259,36,68,104,21:58,"$33,590","$241,666","$127,941","$83,653","$4,950"
281,"Dubinsky, Brandon","C, LW",27,Stnd,UFA,"$4,200,000",76,189,16,34,50,18:46,"$22,222","$262,500","$123,529","$84,000","$2,944"
282,"Anisimov, Artem","C, LW",25,Stnd,UFA,"$3,283,333",81,162,22,17,39,16:35,"$20,267","$149,242","$193,137","$84,188","$2,444"
283,"Glass, Tanner",LW,30,Stnd,UFA,"$1,100,000",67,56,4,9,13,11:47,"$19,642","$275,000","$122,222","$84,615","$1,393"
284,"Weaver, Mike",D,35,Stnd,UFA,"$1,100,000",72,53,1,12,13,18:29,"$20,754","$1,100,000","$91,666","$84,615",$826
285,"Bäckström, Nicklas",C,26,Stnd,UFA,"$6,700,000",82,196,18,61,79,19:48,"$34,183","$372,222","$109,836","$84,810","$4,126"
286,"Marchand, Brad",LW,25,Stnd,UFA,"$4,500,000",82,149,25,28,53,15:56,"$30,201","$180,000","$160,714","$84,905","$3,444"
287,"Brouwer, Troy","LW, RW",28,Stnd,UFA,"$3,666,667",82,161,25,18,43,18:50,"$22,774","$146,666","$203,703","$85,271","$2,374"
288,"Larsen, Philip",D,24,Stnd,RFA,"$1,025,000",30,47,3,9,12,17:10,"$21,808","$341,666","$113,888","$85,416","$1,990"
289,"Connauton, Kevin",LD,23,Stnd,UFA,"$683,333",36,56,1,7,8,15:19,"$12,202","$683,333","$97,619","$85,416","$1,239"
290,"Giordano, Mark",LD,30,Stnd,UFA,"$4,020,000",64,180,14,33,47,25:14:00,"$22,333","$287,142","$121,818","$85,531","$2,489"
291,"Grabovski, Mikhail","C, RW",29,Stnd,UFA,"$3,000,000",58,81,13,22,35,15:45,"$37,037","$230,769","$136,363","$85,714","$3,284"
292,"Bozak, Tyler","C, RW",27,Stnd,UFA,"$4,200,000",58,90,19,30,49,20:56,"$46,666","$221,052","$140,000","$85,714","$3,459"
293,"Pyatt, Tom",C,26,Stnd,UFA,"$600,000",27,27,3,4,7,11:27,"$22,222","$200,000","$150,000","$85,714","$1,940"
294,"Fisher, Mike",C,33,Stnd,UFA,"$4,200,000",75,177,20,29,49,19:45,"$23,728","$210,000","$144,827","$85,714","$2,835"
295,"Smith, Zack","LW, C",25,Stnd,UFA,"$1,887,500",82,154,13,9,22,15:31,"$12,256","$145,192","$209,722","$85,795","$1,483"
296,"Strait, Brian",LD,25,Stnd,UFA,"$775,000",47,40,3,6,9,17:57,"$19,375","$258,333","$129,166","$86,111",$918
297,"Filppula, Valtteri","C, LW",29,Stnd,UFA,"$5,000,000",75,131,25,33,58,19:58,"$38,167","$200,000","$151,515","$86,206","$3,338"
298,"Bailey, Josh","RW, LW",24,Stnd,UFA,"$3,300,000",77,98,8,30,38,15:50,"$33,673","$412,500","$110,000","$86,842","$2,706"
299,"Wiercioch, Patrick",LD,23,Stnd,UFA,"$2,000,000",53,97,4,19,23,16:22,"$20,618","$500,000","$105,263","$86,956","$2,305"
300,"Leddy, Nick",LD,22,Stnd,RFA,"$2,700,000",82,123,7,24,31,16:22,"$21,951","$385,714","$112,500","$87,096","$2,011"
301,"Karlsson, Erik",RD,23,Stnd,UFA,"$6,500,000",82,257,20,54,74,27:04:00,"$25,291","$325,000","$120,370","$87,837","$2,928"
302,"Hossa, Marián",RW,34,Stnd,UFA,"$5,275,000",72,241,30,30,60,18:16,"$21,887","$175,833","$175,833","$87,916","$4,010"
303,"Tanev, Christopher",RD,24,Stnd,RFA,"$1,500,000",64,65,6,11,17,20:44,"$23,076","$250,000","$136,363","$88,235","$1,130"
304,"Legwand, David","C, LW",33,Stnd,UFA,"$4,500,000",83,146,14,37,51,16:58,"$30,821","$321,428","$121,621","$88,235","$3,195"
305,"Pominville, Jason",RW,31,Stnd,UFA,"$5,300,000",82,226,30,30,60,18:35,"$23,451","$176,666","$176,666","$88,333","$3,478"
306,"McLeod, Cody","LW, RW",29,Stnd,UFA,"$1,150,000",71,76,5,8,13,10:19,"$15,131","$230,000","$143,750","$88,461","$1,570"
307,"Williams, Justin",RW,32,Stnd,UFA,"$3,825,000",82,239,19,24,43,16:57,"$16,004","$201,315","$159,375","$88,953","$2,751"
308,"Cooke, Matt",LW,35,Stnd,UFA,"$2,500,000",82,104,10,18,28,15:24,"$24,038","$250,000","$138,888","$89,285","$1,979"
309,"Wilson, Tom",RW,19,ELC,RFA,"$894,167",82,63,3,7,10,7:56,"$14,193","$298,055","$127,738","$89,416","$1,374"
310,"Cullen, Matt","C, LW",37,35+,UFA,"$3,500,000",77,134,10,29,39,15:29,"$26,119","$349,999","$120,689","$89,743","$2,935"
311,"O'Dell, Eric",C,23,Stnd,RFA,"$630,000",30,17,3,4,7,9:41,"$37,058","$210,000","$157,500","$90,000","$2,168"
312,"Corvo, Joe",D,36,35+,UFA,"$900,000",25,54,3,7,10,17:31,"$16,666","$300,000","$128,571","$90,000","$2,055"
313,"Miller, Drew","LW, RW",29,Stnd,UFA,"$1,350,000",82,117,7,8,15,14:08,"$11,538","$192,857","$168,750","$90,000","$1,164"
314,"Keith, Duncan",LD,30,Stnd,UFA,"$5,538,462",79,198,6,55,61,24:38:00,"$27,972","$923,077","$100,699","$90,794","$2,846"
315,"Bordeleau, Patrick","LW, RW",27,Stnd,UFA,"$1,000,000",82,37,6,5,11,6:53,"$27,027","$166,666","$200,000","$90,909","$1,771"
316,"Kane, Patrick",RW,25,Stnd,UFA,"$6,300,000",69,227,29,40,69,19:36,"$27,753","$217,241","$157,500","$91,304","$4,658"
317,"Hartnell, Scott",LW,31,Stnd,UFA,"$4,750,000",78,207,20,32,52,16:52,"$22,946","$237,500","$148,437","$91,346","$3,610"
318,"Ellis, Matt",LW,32,Stnd,UFA,"$550,000",50,70,4,2,6,9:28,"$7,857","$137,500","$275,000","$91,666","$1,161"
319,"Miller, Kevan",RD,26,Stnd,RFA,"$550,000",47,41,1,5,6,17:27,"$13,414","$550,000","$110,000","$91,666",$670
320,"Thornton, Joe","C, LW",34,Stnd,UFA,"$7,000,000",82,122,11,65,76,18:55,"$57,377","$636,363","$107,692","$92,105","$4,512"
321,"Eberle, Jordan",RW,23,Stnd,UFA,"$6,000,000",80,200,28,37,65,19:32,"$30,000","$214,285","$162,162","$92,307","$3,839"
322,"Toews, Jonathan",C,25,Stnd,UFA,"$6,300,000",76,193,28,40,68,20:28,"$32,642","$225,000","$157,500","$92,647","$4,050"
323,"Byfuglien, Dustin",RD,28,Stnd,UFA,"$5,200,000",78,256,20,36,56,23:05,"$20,312","$260,000","$144,444","$92,857","$2,888"
324,"Henrique, Adam",C,23,Stnd,UFA,"$4,000,000",77,137,25,18,43,18:03,"$29,197","$160,000","$222,222","$93,023","$2,878"
325,"Greene, Andy",LD/RD,31,Stnd,UFA,"$3,000,000",82,134,8,24,32,24:34:00,"$22,388","$375,000","$125,000","$93,750","$1,489"
326,"McGrattan, Brian",RW,32,Stnd,UFA,"$750,000",76,79,4,4,8,6:43,"$9,493","$187,500","$187,500","$93,750","$1,469"
327,"Shattenkirk, Kevin",RD,24,Stnd,UFA,"$4,250,000",81,188,10,35,45,20:34,"$22,606","$425,000","$121,428","$94,444","$2,551"
328,"Boyle, Brian","LW, C",29,Stnd,UFA,"$1,700,000",82,137,6,12,18,12:45,"$12,408","$283,333","$141,666","$94,444","$1,626"
329,"Upshall, Scottie",LW,30,Stnd,UFA,"$3,500,000",76,161,15,22,37,15:55,"$21,739","$233,333","$159,090","$94,594","$2,893"
330,"Bergenheim, Sean",LW,29,Stnd,UFA,"$2,750,000",62,190,16,13,29,16:30,"$14,473","$171,875","$211,538","$94,827","$2,688"
331,"Getzlaf, Ryan",C,28,Stnd,UFA,"$8,250,000",77,204,31,56,87,21:17,"$40,441","$266,129","$147,321","$94,827","$5,034"
