#,PLAYER,POS,AGE,TYPE,EXPIRY,CAP HIT,GP,SH,G,A,P,TOI,$/SH,$/G,$/A,$/P,$/MIN
739,"Stuart, Mark",LD,31,Stnd,UFA,"$2,625,000",64,39,1,2,3,16:21,"$67,307","$2,625,000","$1,312,500","$875,000","$2,508"
740,"Koekkoek, Slater",LD/RD,21,ELC,RFA,"$894,167",9,11,0,1,1,10:18,"$81,287",∞,"$894,167","$894,167","$9,645"
741,"Fiala, Kevin","LW, RW",19,ELC,RFA,"$894,167",5,11,1,0,1,13:09,"$81,287","$894,167",∞,"$894,167","$13,599"
742,"Mayfield, Scott",RD,23,ELC,RFA,"$925,000",6,4,1,0,1,17:06,"$231,250","$925,000",∞,"$925,000","$9,015"
743,"De La Rose, Jacob","C, LW",20,ELC,RFA,"$925,000",22,20,0,1,1,12:26,"$46,250",∞,"$925,000","$925,000","$3,381"
744,"Slepyshev, Anton","LW, RW",21,ELC,RFA,"$925,000",11,5,0,1,1,8:41,"$185,000",∞,"$925,000","$925,000","$9,684"
745,"Moen, Travis","LW, RW",33,Stnd,UFA,"$1,850,000",23,12,0,2,2,8:11,"$154,166",∞,"$925,000","$925,000","$9,829"
746,"Wotherspoon, Tyler",LD,22,ELC,RFA,"$925,000",11,9,0,1,1,14:10,"$102,777",∞,"$925,000","$925,000","$5,935"
747,"Dupuis, Pascal","RW, LW",36,Stnd,UFA,"$3,750,000",18,28,2,2,4,15:05,"$133,928","$1,875,000","$1,875,000","$937,500","$13,812"
748,"Bolland, Dave",C,29,Stnd,UFA,"$5,500,000",25,26,1,4,5,14:05,"$211,538","$5,500,000","$1,375,000","$1,100,000","$15,621"
749,"Ott, Steve","C, LW",33,Stnd,UFA,"$2,600,000",21,21,0,2,2,10:55,"$123,809",∞,"$1,300,000","$1,300,000","$11,341"
750,"Clarkson, David",RW,31,Stnd,UFA,"$5,250,000",23,24,2,2,4,9:13,"$218,750","$2,625,000","$2,625,000","$1,312,500","$24,766"
751,"Gilbert, Tom",RD,32,Stnd,UFA,"$2,800,000",45,36,1,1,2,16:51,"$77,777","$2,800,000","$2,800,000","$1,400,000","$3,692"
752,"Tyutin, Fedor",LD,32,Stnd,UFA,"$4,500,000",61,25,1,2,3,17:35,"$180,000","$4,500,000","$2,250,000","$1,500,000","$4,195"
753,"Kelly, Chris","C, LW",35,Stnd,UFA,"$3,000,000",11,8,2,0,2,13:05,"$375,000","$1,500,000",∞,"$1,500,000","$20,845"
754,"Bickell, Bryan",LW,29,Stnd,UFA,"$4,000,000",25,21,0,2,2,9:47,"$190,476",∞,"$2,000,000","$2,000,000","$16,354"
755,"Nikitin, Nikita",LD,29,Stnd,UFA,"$4,500,000",11,12,0,1,1,14:48,"$375,000",∞,"$4,500,000","$4,500,000","$27,641"
756,"Ruutu, Tuomo","LW, RW",32,Stnd,UFA,"$4,750,000",33,34,0,1,1,11:30,"$139,705",∞,"$4,750,000","$4,750,000","$12,516"
757,"Melchiori, Julian",LD,24,Stnd,RFA,"$600,000",11,12,0,0,0,13:35,"$49,999",∞,∞,∞,"$4,015"
758,"Stephenson, Chandler","LW, C",21,ELC,RFA,"$725,833",9,2,0,0,0,7:51,"$362,916",∞,∞,∞,"$10,273"
759,"Grenier, Alexandre",RW,24,Stnd,RFA,"$585,000",6,9,0,0,0,11:28,"$65,000",∞,∞,∞,"$8,502"
760,"Kenins, Ronalds",LW,24,Stnd,UFA,"$600,000",8,6,0,0,0,11:24,"$100,000",∞,∞,∞,"$6,578"
761,"Pedan, Andrey",LD,22,ELC,RFA,"$792,500",13,11,0,0,0,10:57,"$72,045",∞,∞,∞,"$5,567"
762,"Kapanen, Kasperi",RW,19,ELC,RFA,"$894,167",9,14,0,0,0,14:46,"$63,869",∞,∞,∞,"$6,728"
763,"Valiev, Rinat",LD,20,ELC,RFA,"$778,333",10,7,0,0,0,12:15,"$111,190",∞,∞,∞,"$6,353"
764,"Butler, Chris",RD,29,Stnd,UFA,"$675,000",5,4,0,0,0,11:30,"$168,750",∞,∞,∞,"$11,739"
765,"Lindbohm, Petteri",LD,22,ELC,RFA,"$636,667",10,9,0,0,0,13:47,"$70,740",∞,∞,∞,"$4,619"
766,"Lerg, Bryan",C,29,Stnd,UFA,"$600,000",6,4,0,0,0,8:52,"$150,000",∞,∞,∞,"$11,278"
767,"Mueller, Mirco",LD,20,ELC,RFA,"$894,167",11,8,0,0,0,10:36,"$111,770",∞,∞,∞,"$7,668"
768,"Leier, Taylor",LW,21,ELC,RFA,"$779,617",6,3,0,0,0,7:43,"$259,872",∞,∞,∞,"$16,838"
769,"Paille, Daniel",LW,31,Stnd,UFA,"$575,000",12,11,0,0,0,11:24,"$52,272",∞,∞,∞,"$4,203"
770,"Skjei, Brady",LD,21,ELC,RFA,"$925,000",7,6,0,0,0,17:44,"$154,166",∞,∞,∞,"$7,451"
771,"Boulton, Eric",LW,39,35+,UFA,"$575,000",6,3,0,0,0,9:29,"$191,666",∞,∞,∞,"$10,105"
772,"Mozik, Vojtech",RD,23,ELC,RFA,"$680,000",7,6,0,0,0,13:14,"$113,333",∞,∞,∞,"$7,340"
773,"Bass, Cody",C,28,Stnd,UFA,"$575,000",17,11,0,0,0,7:39,"$52,272",∞,∞,∞,"$4,421"
774,"Bartley, Victor",LD,27,Stnd,UFA,"$666,667",10,8,0,0,0,13:19,"$83,333",∞,∞,∞,"$5,006"
775,"Dowd, Nic",C,25,Stnd,RFA,"$600,000",5,3,0,0,0,10:34,"$200,000",∞,∞,∞,"$11,356"
776,"Weal, Jordan","C, RW, LW",23,Stnd,RFA,"$632,500",14,4,0,0,0,9:22,"$158,125",∞,∞,∞,"$4,823"
777,"Gravel, Kevin",LD,23,ELC,RFA,"$667,500",5,2,0,0,0,11:40,"$333,750",∞,∞,∞,"$11,442"
778,"Rau, Kyle","LW, C",23,ELC,UFA,"$858,750",9,15,0,0,0,12:35,"$57,250",∞,∞,∞,"$7,582"
779,"Wilson, Garrett","RW, LW",24,Stnd,UFA,"$675,000",29,28,0,0,0,9:22,"$24,107",∞,∞,∞,"$2,484"
780,"Regner, Brent",RD,26,Stnd,UFA,"$600,000",7,7,0,0,0,11:35,"$85,714",∞,∞,∞,"$7,399"
781,"Ference, Andrew",RD,36,Stnd,UFA,"$3,250,000",6,4,0,0,0,13:03,"$812,500",∞,∞,∞,"$41,507"
782,"Hunt, Brad",LD,27,Stnd,UFA,"$600,000",7,12,0,0,0,14:10,"$50,000",∞,∞,∞,"$6,050"
783,"Miller, Andrew",C,27,Stnd,UFA,"$630,000",6,3,0,0,0,9:07,"$210,000",∞,∞,∞,"$11,517"
784,"Nosek, Tomas","C, LW",23,ELC,RFA,"$792,500",6,2,0,0,0,10:08,"$396,250",∞,∞,∞,"$13,034"
785,"Kukan, Dean",RD,22,ELC,RFA,"$767,500",8,3,0,0,0,17:21,"$255,833",∞,∞,∞,"$5,529"
786,"Everberg, Dennis",RW,24,ELC,RFA,"$612,500",15,9,0,0,0,8:56,"$68,055",∞,∞,∞,"$4,570"
787,"Guenin, Nate",RD,33,Stnd,UFA,"$800,000",29,10,0,0,0,13:03,"$80,000",∞,∞,∞,"$2,113"
788,"Stuart, Brad",RD,36,35+,UFA,"$3,600,000",6,0,0,0,0,14:00,∞,∞,∞,∞,"$42,857"
789,"Street, Ben",C,28,Stnd,UFA,"$650,000",7,8,0,0,0,7:20,"$81,250",∞,∞,∞,"$12,662"
790,"Rantanen, Mikko",RW,19,ELC,RFA,"$925,000",9,9,0,0,0,8:57,"$102,777",∞,∞,∞,"$11,483"
791,"Hinostroza, Vinnie","RW, C",21,ELC,RFA,"$717,500",7,6,0,0,0,8:41,"$119,583",∞,∞,∞,"$11,804"
792,"Sutter, Brody",C,24,Stnd,RFA,"$600,000",8,7,0,0,0,8:58,"$85,714",∞,∞,∞,"$8,364"
793,"Woods, Brendan",LW,23,ELC,RFA,"$725,000",5,5,0,0,0,8:42,"$145,000",∞,∞,∞,"$16,666"
794,"Kulak, Brett",LD,21,ELC,RFA,"$656,667",8,9,0,0,0,12:20,"$72,963",∞,∞,∞,"$6,655"
795,"Smid, Ladislav",LD,29,Stnd,UFA,"$3,500,000",22,11,0,0,0,11:35,"$318,181",∞,∞,∞,"$13,734"
796,"Catenacci, Daniel",C,22,ELC,RFA,"$611,667",11,7,0,0,0,8:44,"$87,381",∞,∞,∞,"$6,367"
797,"Bailey, Justin",RW,20,ELC,RFA,"$670,000",8,22,0,0,0,11:36,"$30,454",∞,∞,∞,"$7,219"
798,"Khokhlachev, Alexander","C, LW",22,ELC,RFA,"$786,667",5,4,0,0,0,10:15,"$196,666",∞,∞,∞,"$15,349"
799,"Tinordi, Jarred",LD,23,Stnd,UFA,"$850,500",10,3,0,0,0,14:17,"$283,500",∞,∞,∞,"$5,954"
800,"Grant, Alex",RD,26,Stnd,UFA,"$600,000",5,4,0,0,0,13:14,"$150,000",∞,∞,∞,"$9,068"
801,"Friberg, Max",LW,23,Stnd,RFA,"$587,500",5,1,0,0,0,8:50,"$587,500",∞,∞,∞,"$13,301"
