#,PLAYER,POS,AGE,TYPE,EXPIRY,CAP HIT,GP,SH,G,A,P,TOI,$/SH,$/G,$/A,$/P,$/MIN
741,"Bailey, Casey",C,23,ELC,RFA,"$912,500",6,9,1,0,1,9:02,"$101,388","$912,500",∞,"$912,500","$16,835"
742,"Grimaldi, Rocco","LW, RW",21,ELC,RFA,"$925,000",7,18,1,0,1,12:36,"$51,388","$924,999",∞,"$924,999","$10,487"
743,"Nichushkin, Valeri","LW, RW",19,ELC,RFA,"$925,000",8,6,0,1,1,13:46,"$154,166",∞,"$925,000","$925,000","$8,398"
744,"van Riemsdyk, Trevor",RD,23,ELC,RFA,"$925,000",18,21,0,1,1,13:32,"$44,047",∞,"$925,000","$925,000","$3,797"
745,"Reinhart, Sam","C, RW",19,ELC,RFA,"$925,000",9,3,0,1,1,10:21,"$308,333",∞,"$925,000","$925,000","$9,930"
746,"Paajarvi, Magnus","LW, RW",23,Stnd,RFA,"$1,200,000",10,9,0,1,1,9:47,"$133,333",∞,"$1,200,000","$1,200,000","$12,265"
747,"Clowe, Ryane","LW, RW",32,Stnd,UFA,"$4,850,000",13,15,1,3,4,15:40,"$323,333","$4,850,000","$1,616,666","$1,212,500","$23,813"
748,"Ballard, Keith",D,32,Stnd,UFA,"$1,500,000",14,5,0,1,1,12:03,"$300,000",∞,"$1,500,000","$1,500,000","$8,891"
749,"Salvador, Bryce",D,38,35+,UFA,"$3,166,667",15,13,0,2,2,18:30,"$243,589",∞,"$1,583,333","$1,583,333","$11,411"
750,"Allen, Bryan",D,34,Stnd,UFA,"$3,500,000",11,6,0,2,2,15:43,"$583,333",∞,"$1,750,000","$1,750,000","$20,244"
751,"Voynov, Slava",RD,24,Stnd,UFA,"$4,166,666",6,5,0,2,2,23:11,"$833,333",∞,"$2,083,333","$2,083,333","$29,954"
752,"Greening, Colin",LW,28,Stnd,UFA,"$2,650,000",26,39,1,0,1,9:49,"$67,948","$2,650,000",∞,"$2,650,000","$10,382"
753,"Smid, Ladislav",LD,28,Stnd,UFA,"$3,500,000",31,21,0,1,1,13:58,"$166,666",∞,"$3,500,000","$3,500,000","$8,083"
754,"Jensen, Nicklas",RW,21,ELC,RFA,"$863,333",5,7,0,0,0,9:33,"$123,333",∞,∞,∞,"$18,080"
755,"Ashton, Carter",RW,23,Stnd,RFA,"$850,500",7,4,0,0,0,6:13,"$212,625",∞,∞,∞,"$19,544"
756,"Bodie, Troy",RW,29,Stnd,UFA,"$600,000",5,1,0,0,0,4:37,"$600,000",∞,∞,∞,"$25,992"
757,"Frattin, Matt",RW,26,Stnd,UFA,"$800,000",9,6,0,0,0,7:03,"$133,333",∞,∞,∞,"$12,608"
758,"Granberg, Petter",RD,22,ELC,RFA,"$800,000",7,1,0,0,0,11:26,"$800,000",∞,∞,∞,"$9,995"
759,"Witkowski, Luke","RD, RW",24,ELC,RFA,"$627,500",16,10,0,0,0,15:11,"$62,750",∞,∞,∞,"$2,583"
760,"Brown, Mike",RW,29,Stnd,UFA,"$1,200,000",12,11,0,0,0,8:12,"$109,090",∞,∞,∞,"$12,195"
761,"Chorney, Taylor",RD,27,Stnd,UFA,"$550,000",7,4,0,0,0,12:10,"$137,500",∞,∞,∞,"$6,457"
762,"Farnham, Bobby",RW,25,Stnd,UFA,"$550,000",11,6,0,0,0,7:10,"$91,666",∞,∞,∞,"$6,976"
763,"Harrington, Scott",LD,21,ELC,RFA,"$589,167",10,9,0,0,0,15:48,"$65,463",∞,∞,∞,"$3,728"
764,"Akeson, Jason",RW,24,Stnd,UFA,"$575,000",13,9,0,0,0,8:03,"$63,888",∞,∞,∞,"$5,494"
765,"Cousins, Nick","LW, C",21,ELC,RFA,"$842,500",11,6,0,0,0,8:49,"$140,416",∞,∞,∞,"$8,687"
766,"Malone, Ryan",LW,35,Stnd,UFA,"$700,000",6,6,0,0,0,10:01,"$116,666",∞,∞,∞,"$11,647"
767,"Arvidsson, Viktor","RW, LW",21,ELC,RFA,"$631,667",6,9,0,0,0,10:15,"$70,185",∞,∞,∞,"$10,271"
768,"Bitetto, Anthony",LD,24,Stnd,RFA,"$605,000",7,2,0,0,0,11:46,"$302,500",∞,∞,∞,"$7,345"
769,"Pateryn, Greg",RD,24,Stnd,RFA,"$562,500",17,10,0,0,0,12:39,"$56,250",∞,∞,∞,"$2,615"
770,"Tangradi, Eric",LW,25,Stnd,UFA,"$675,000",7,5,0,0,0,7:43,"$135,000",∞,∞,∞,"$12,496"
771,"Morin, Travis",C,30,Stnd,UFA,"$550,000",6,10,0,0,0,12:05,"$55,000",∞,∞,∞,"$7,586"
772,"Stollery, Karl",LD,27,Stnd,RFA,"$605,000",10,9,0,0,0,14:44,"$67,222",∞,∞,∞,"$4,106"
773,"Elliott, Stefan",RD,23,Stnd,RFA,"$850,500",5,10,0,0,0,13:56,"$85,050",∞,∞,∞,"$12,208"
774,"Cumiskey, Kyle",LD,28,Stnd,UFA,"$600,000",7,5,0,0,0,13:17,"$119,999",∞,∞,∞,"$6,452"
775,"Hartman, Ryan","C, RW",20,ELC,RFA,"$894,167",5,8,0,0,0,8:17,"$111,770",∞,∞,∞,"$21,589"
776,"Timonen, Kimmo",D,39,35+,UFA,"$2,000,000",16,10,0,0,0,11:58,"$200,000",∞,∞,∞,"$10,445"
777,"Brown, Patrick","C, RW",22,ELC,RFA,"$652,500",7,4,0,0,0,8:52,"$163,125",∞,∞,∞,"$10,512"
778,"Rissanen, Rasmus",LD,23,Stnd,RFA,"$575,000",6,3,0,0,0,14:58,"$191,666",∞,∞,∞,"$6,403"
779,"McGrattan, Brian",RW,33,Stnd,UFA,"$750,000",8,10,0,0,0,6:38,"$75,000",∞,∞,∞,"$14,133"
780,"Potter, Corey",RD,30,Stnd,UFA,"$700,000",6,2,0,0,0,9:39,"$350,000",∞,∞,∞,"$12,089"
781,"Setoguchi, Devin",RW,27,Stnd,UFA,"$750,000",12,12,0,0,0,12:08,"$62,500",∞,∞,∞,"$5,151"
782,"D'Amigo, Jerry",RW,23,Stnd,RFA,"$850,500",9,7,0,0,0,9:43,"$121,500",∞,∞,∞,"$9,725"
783,"Caron, Jordan",RW,24,Stnd,UFA,"$600,000",30,12,0,0,0,8:01,"$50,000",∞,∞,∞,"$2,494"
784,"Wagner, Chris","RW, C",23,ELC,RFA,"$900,000",9,7,0,0,0,8:47,"$128,571",∞,∞,∞,"$11,385"
785,"Heatley, Dany",LW,33,Stnd,UFA,"$1,000,000",6,8,0,0,0,12:07,"$125,000",∞,∞,∞,"$13,755"
786,"Fistric, Mark",D,28,Stnd,UFA,"$1,266,666",9,1,0,0,0,14:47,"$1,266,666",∞,∞,∞,"$9,520"
